LegID,LegType,LegRtType,LegSpeed,LegWidth,NumLanes,MergeLanes,PaveType,MedType,MedWidth,LegTCType,LTLanes,LTWidth,LTLnLength,LTOffset,RTLanes,RTWidth,RTLnLength,RTChannel,RTMoveCtrl,PedCross,Rumble,OneWay,TurnProhib,SightLt,SightRt,IntCat,AreaType,NumberLegs,IntTCType,Lighting,Terrain,Offset,OffsetDist,SkewAngle,NextPIDist,AADT,IntAADT,5YrCrashCount,1YrCrashCount
453013_1,1,1,65,121,4,0,1,2,50,1,1,15,105,-43,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,1,2,0,22,1493,14200,14200,0,0
453013_2,1,1,65,121,4,0,1,2,49,1,1,16,109,-43,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,2,1,2,0,22,1493,14200,14200,0,0
453013_3,2,5,35,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,2,1,2,0,22,1493,<Null>,14200,0,0
453035_1,1,1,55,150,5,0,1,2,52,1,1,13,294,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,2,2,0,5,2409,12810,12810,0,0
453035_2,1,1,55,165,5,0,1,2,65,1,0,0,0,0,1,14,280,2,3,1,2,2,1,3,2,3,1,3,1,2,2,2,0,5,2409,12810,12810,0,0
453035_3,2,3,45,22,2,0,1,1,0,2,0,0,0,0,0,0,0,2,3,1,2,2,1,2,2,3,1,3,1,2,2,2,0,5,2409,<Null>,12810,1,0.2
453336_1,1,1,40,60,4,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,2,2,0,4,300,17410,17410,0,0
453336_2,1,1,40,60,4,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,7,2,3,1,1,2,2,0,4,300,17410,17410,0,0
453336_3,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,1,2,2,0,4,300,<Null>,17410,0,0
456861_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,3,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,20,160,1930,1930,0,0
456861_2,1,1,55,23,2,0,1,1,0,1,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,2,1,4,2,2,1,2,0,20,160,1930,1930,0,0
456861_3,2,4,45,26,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,2,1,4,2,2,1,2,0,20,160,490,1930,1,0.2
456861_4,2,3,45,26,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,2,1,4,2,2,1,2,0,20,160,490,1930,0,0
457337_1,1,1,65,89,4,0,1,3,17,1,1,14,268,-20,0,0,0,2,3,1,2,2,1,2,2,4,1,4,2,2,1,2,0,17,4366,15290,15290,0,0
457337_2,1,1,65,102,4,0,1,3,15,1,1,15,299,-20,1,15,187,2,3,1,2,2,1,2,2,4,1,4,2,2,1,2,0,17,4366,15290,15290,0,0
457337_3,2,5,45,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,1,2,0,17,4366,<Null>,15290,0,0
457337_4,2,5,45,21,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,1,2,0,17,4366,308,15290,0,0
457823_1,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,2,2,2,0,2,1189,12260,12260,0,0
457823_2,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,2,2,2,0,2,1189,12260,12260,0,0
457823_3,2,5,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,2,2,2,0,2,1189,<Null>,12260,0,0
459189_1,1,1,65,80,4,0,1,2,16,1,1,14,211,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,2,2,0,38,221,14450,14450,3,0.6
459189_2,1,1,65,93,4,0,1,2,27,1,0,0,0,0,1,12,271,1,1,1,2,2,1,3,2,3,1,3,1,2,2,2,0,38,221,14450,14450,2,0.4
459189_3,2,1,55,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,2,2,2,0,38,221,970,14450,0,0
460289_1,1,1,35,36,2,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,2,2,2,0,2,152,12400,12400,1,0.2
460289_2,1,1,35,37,2,0,1,4,15,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,2,2,2,0,2,152,12400,12400,0,0
460289_3,2,5,25,23,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,5,2,3,1,2,2,2,0,2,152,<Null>,12400,0,0
461942_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,26,1224,1250,1250,0,0
461942_2,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,1,2,2,1,4,2,2,2,2,0,26,1224,1250,1250,1,0.2
461942_3,2,3,35,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,26,1224,<Null>,1250,1,0.2
461942_4,2,3,35,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,2,0,26,1224,<Null>,1250,0,0
462264_1,1,1,25,46,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,10,3,118,25860,25860,1,0.2
462264_2,1,1,25,45,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,10,3,118,25860,25860,2,0.4
462264_3,2,5,25,44,2,0,1,5,19,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,1,8,2,4,2,1,2,1,10,3,118,<Null>,25860,0,0
462264_4,2,5,25,28,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,10,3,118,<Null>,25860,0,0
462286_1,1,1,25,46,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,7,2,3,1,1,2,2,0,1,36,25860,25860,3,0.6
462286_2,1,1,25,45,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,2,2,0,1,36,25860,25860,4,0.8
462286_3,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,1,1,7,2,3,1,1,2,2,0,1,36,<Null>,25860,1,0.2
464751_1,1,1,65,125,4,0,1,2,53,1,1,15,190,-52,1,15,198,2,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,20,3687,9460,9460,0,0
464751_2,1,1,65,125,4,0,1,2,52,1,1,15,210,-52,1,15,203,2,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,20,3687,9460,9460,0,0
464751_3,2,3,35,25,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,20,3687,<Null>,9460,0,0
464751_4,2,3,35,22,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,20,3687,<Null>,9460,0,0
464831_1,1,1,45,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,5,3191,5440,5440,0,0
464831_2,1,1,45,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,5,3191,5440,5440,1,0.2
464831_3,2,3,30,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,5,3191,3220,5440,2,0.4
464831_4,2,3,30,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,6,2,4,2,1,2,2,0,5,3191,1490,5440,0,0
465083_1,1,1,55,63,4,0,1,1,0,1,1,16,245,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,2,0,17,1387,9130,9130,0,0
465083_2,1,1,55,66,4,0,1,5,6,1,1,12,196,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,2,0,17,1387,9130,9130,0,0
465083_3,2,5,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,2,0,17,1387,<Null>,9130,1,0.2
465083_4,2,5,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,2,0,17,1387,<Null>,9130,0,0
468339_1,1,1,45,40,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,1,2,2,0,21,372,4400,4400,0,0
468339_2,1,1,45,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,1,2,2,0,21,372,4400,4400,0,0
468339_3,2,5,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,2,3,1,2,2,1,2,2,1,1,3,1,1,2,2,0,21,372,<Null>,4400,0,0
470039_1,1,1,55,103,4,0,1,2,40,1,1,14,282,-41,0,0,0,2,3,1,2,2,1,3,2,3,1,3,1,1,2,2,0,4,1016,9130,9130,0,0
470039_2,1,1,55,105,4,0,1,2,48,1,1,12,210,-41,0,0,0,1,1,1,2,2,1,1,3,3,1,3,1,1,2,2,0,4,1016,9130,9130,2,0.4
470039_3,2,5,35,25,2,0,1,1,0,2,0,0,0,0,0,0,0,2,3,1,2,2,1,2,2,3,1,3,1,1,2,2,0,4,1016,308,9130,0,0
474346_1,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,2,2,0,2,368,3260,3260,0,0
474346_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,2,2,0,2,368,3260,3260,0,0
474346_3,2,5,25,18,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,1,2,1,1,3,1,2,2,2,0,2,368,<Null>,3260,0,0
478993_1,1,1,35,62,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,2,0,3,57,9820,9820,0,0
478993_2,1,1,35,62,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,2,0,3,57,9820,9820,0,0
478993_3,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,2,4,1,4,2,1,2,2,0,3,57,<Null>,9820,1,0.2
478993_4,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,1,4,1,4,2,1,2,2,0,3,57,<Null>,9820,2,0.4
482675_1,1,1,45,62,4,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,1,2,2,0,9,40,15040,15040,4,0.8
482675_2,1,1,45,62,4,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,1,2,2,0,9,40,15040,15040,0,0
482675_3,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,1,2,2,0,9,40,<Null>,15040,0,0
482726_1,1,1,40,38,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,1,2,2,0,56,98,5630,5630,0,0
482726_2,1,1,40,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,1,2,2,0,56,98,5630,5630,0,0
482726_3,2,5,30,28,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,1,2,2,0,56,98,2230,5630,1,0.2
482747_1,1,1,50,104,4,0,1,2,31,1,0,0,0,0,1,14,311,2,3,1,2,2,1,3,2,7,2,3,1,1,2,2,0,2,512,18460,18460,3,0.6
482747_2,1,1,50,90,4,0,1,2,17,1,1,14,160,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,2,2,0,2,512,18460,18460,3,0.6
482747_3,2,1,55,25,2,0,1,1,0,2,0,0,0,0,0,0,0,2,2,1,2,2,1,2,2,7,2,3,1,1,2,2,0,2,512,3240,18460,8,1.6
483453_1,1,1,40,36,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,2,2,0,28,143,2490,2490,0,0
483453_2,1,1,40,28,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,2,2,0,28,143,2490,2490,0,0
483453_3,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,2,2,0,28,143,<Null>,2490,0,0
483453_4,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,2,2,0,28,143,<Null>,2490,0,0
483716_1,1,1,25,22,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,1,2,2,0,9,115,1360,1360,0,0
483716_2,1,1,25,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,1,2,2,0,9,115,1360,1360,0,0
483716_3,2,5,20,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,2,5,2,3,1,1,2,2,0,9,115,<Null>,1360,0,0
484561_1,1,1,25,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,35,221,10280,10280,0,0
484561_2,1,1,25,30,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,35,221,10280,10280,0,0
484561_3,2,5,25,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,2,6,2,4,2,1,2,2,0,35,221,<Null>,10280,2,0.4
484561_4,2,5,25,40,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,1,1,6,2,4,2,1,2,2,0,35,221,<Null>,10280,4,0.8
484583_1,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,16,2766,2320,2320,3,0.6
484583_2,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,16,2766,2320,2320,0,0
484583_3,2,3,30,25,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,2,1,4,2,2,1,2,0,16,2766,<Null>,2320,2,0.4
484583_4,2,3,30,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,16,2766,<Null>,2320,0,0
484588_1,1,5,70,18,1,0,2,1,0,2,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,9,1,4,1,2,2,2,0,11,154,580,3090,0,0
484588_2,1,5,70,18,1,0,2,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,1,3,3,9,1,4,1,2,2,2,0,11,154,1260,3090,0,0
484588_3,2,1,50,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,3,3,2,9,1,4,1,2,2,2,0,11,154,3090,3090,0,0
484588_4,2,1,50,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,9,1,4,1,2,2,2,0,11,154,3090,3090,0,0
485178_1,1,1,50,90,4,0,1,2,13,1,1,13,157,-20,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,15,27,1038,17210,17210,1,0.2
485178_2,1,1,50,103,4,0,1,2,17,1,1,13,96,-20,1,13,93,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,15,27,1038,17210,17210,2,0.4
485178_3,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,15,27,1038,<Null>,17210,9,1.8
485178_4,2,5,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,15,27,1038,<Null>,17210,4,0.8
485954_1,1,1,45,105,4,0,1,2,30,1,1,14,158,-39,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,12,28,255,13080,13080,0,0
485954_2,1,1,45,105,4,0,1,2,35,1,1,14,198,-39,1,15,90,3,1,1,2,2,1,2,2,8,2,4,2,1,2,1,12,28,255,13080,13080,1,0.2
485954_3,2,5,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,12,28,255,<Null>,13080,3,0.6
485954_4,2,5,25,23,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,1,12,28,255,<Null>,13080,0,0
487528_1,1,1,45,91,4,0,1,2,21,1,1,14,127,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,2,2,0,3,445,17800,17800,3,0.6
487528_2,1,1,45,91,4,0,1,2,36,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,7,2,3,1,1,2,2,0,3,445,17800,17800,1,0.2
487528_3,2,5,25,30,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,1,2,2,0,3,445,<Null>,17800,4,0.8
487795_1,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,1,2,0,3,3241,1730,1730,0,0
487795_2,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,1,3,1,1,3,1,2,1,2,0,3,3241,1730,1730,0,0
487795_3,2,4,25,25,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,1,2,0,3,3241,<Null>,1730,0,0
488555_1,1,1,50,93,4,0,1,2,39,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,1,2,2,0,10,724,7290,7290,0,0
488555_2,1,1,50,93,4,0,1,2,38,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,1,2,2,0,10,724,7290,7290,1,0.2
488555_3,2,5,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,1,2,2,0,10,724,<Null>,7290,0,0
488791_1,1,1,45,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,2,2,0,0,254,5960,5960,0,0
488791_2,1,1,45,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,2,2,0,0,254,5960,5960,1,0.2
488791_3,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,2,2,0,0,254,<Null>,5960,0,0
488828_1,1,1,45,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,2,1,29,31,475,5960,5960,0,0
488828_2,1,1,45,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,2,1,29,31,475,5960,5960,0,0
488828_3,2,5,30,32,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,2,1,29,31,475,<Null>,5960,0,0
488828_4,2,5,30,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,1,2,1,29,31,475,<Null>,5960,1,0.2
489527_1,1,1,50,92,4,0,1,2,22,1,1,15,73,-20,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,2,0,5,501,8200,8200,1,0.2
489527_2,1,1,50,92,4,0,1,2,22,1,1,14,87,-20,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,2,0,5,501,8200,8200,0,0
489527_3,2,5,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,2,0,5,501,<Null>,8200,0,0
489527_4,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,1,2,2,0,5,501,<Null>,8200,0,0
489667_1,1,1,50,176,4,0,1,2,106,1,1,14,218,-89,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,1,1,150,36,2510,16240,16240,0,0
489667_2,1,1,50,176,4,0,1,2,106,1,1,13,227,-89,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,1,1,150,36,2510,16240,16240,1,0.2
489667_3,2,5,45,23,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,4,1,4,2,2,1,1,150,36,2510,930,16240,0,0
489667_4,2,3,45,23,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,4,1,4,2,2,1,1,150,36,2510,930,16240,0,0
491705_1,1,1,50,132,4,0,1,2,76,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,2,1,2,0,1,928,16240,16240,0,0
491705_2,1,1,50,131,4,0,1,2,59,1,1,14,189,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,1,2,0,1,928,16240,16240,0,0
491705_3,2,5,25,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,3,1,3,1,2,1,2,0,1,928,<Null>,16240,0,0
497266_1,1,1,45,36,2,0,1,1,0,1,1,15,121,0,0,0,0,1,1,1,2,2,1,1,3,5,2,3,1,2,2,2,0,1,685,7370,7370,1,0.2
497266_2,1,1,45,36,2,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,2,2,2,0,1,685,7370,7370,1,0.2
497266_3,2,5,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,2,1,5,2,3,1,2,2,2,0,1,685,<Null>,7370,0,0
497317_1,1,1,45,36,2,0,1,4,15,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,1,34,23,453,7370,7370,0,0
497317_2,1,1,45,38,2,0,1,4,18,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,1,34,23,453,7370,7370,0,0
497317_3,2,5,25,30,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,2,1,6,2,4,2,2,2,1,34,23,453,40,7370,0,0
497317_4,2,5,25,35,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,2,2,1,34,23,453,40,7370,0,0
497341_1,1,1,55,62,4,0,1,1,0,1,0,0,103,0,1,14,0,1,1,1,2,2,1,3,2,7,2,3,1,1,2,2,0,5,0,16140,16140,2,0.4
497341_2,1,1,55,50,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,2,2,0,5,0,16140,16140,20,4
497341_3,2,5,25,53,2,0,1,5,20,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,1,2,2,0,5,0,<Null>,16140,4,0.8
501786_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,13,713,4220,4220,1,0.2
501786_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,13,713,4220,4220,1,0.2
501786_3,2,3,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,13,713,<Null>,4220,0,0
501786_4,2,3,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,13,713,<Null>,4220,0,0
502001_1,1,1,25,28,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,1,15,1,466,3100,3100,0,0
502001_2,1,1,25,28,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,1,2,2,1,4,2,2,2,1,15,1,466,3100,3100,0,0
502001_3,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,2,1,4,2,2,2,1,15,1,466,<Null>,3100,0,0
502001_4,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,2,1,4,2,2,2,1,15,1,466,<Null>,3100,0,0
502194_1,1,1,45,144,4,0,1,2,52,1,2,26,162,-57,1,10,293,1,1,1,2,2,1,2,3,7,2,3,1,1,1,2,0,24,540,41850,41850,3,0.6
502194_2,1,1,45,128,4,0,1,2,33,1,1,13,102,-57,1,11,347,1,1,1,2,2,1,3,2,7,2,3,1,1,1,2,0,24,540,41850,41850,3,0.6
502194_3,2,5,25,30,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,1,1,2,0,24,540,<Null>,41850,6,1.2
503562_1,1,1,40,62,4,0,1,1,0,1,1,13,50,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,1,21,2,364,26850,26850,4,0.8
503562_2,1,1,40,62,4,0,1,1,0,1,1,13,64,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,1,21,2,364,26850,26850,1,0.2
503562_3,2,5,25,32,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,1,21,2,364,<Null>,26850,0,0
503562_4,2,5,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,1,21,2,364,<Null>,26850,2,0.4
504052_1,1,1,40,42,2,0,1,1,0,1,1,14,103,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,1,1,2,0,1,277,4550,4550,0,0
504052_2,1,1,40,42,2,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,1,1,2,0,1,277,4550,4550,0,0
504052_3,2,5,30,32,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,1,1,2,0,1,277,590,4550,1,0.2
504053_1,1,1,40,41,2,0,1,1,0,1,1,14,105,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,1,1,2,0,1,547,4550,4550,0,0
504053_2,1,1,40,41,2,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,1,1,2,0,1,547,4550,4550,0,0
504053_3,2,5,25,32,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,5,2,3,1,1,1,2,0,1,547,<Null>,4550,0,0
504129_1,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,1,2,0,0,460,4090,4090,0,0
504129_2,1,1,55,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,1,2,0,0,460,4090,4090,0,0
